GeneName	Lung_1	Lung_2	Lymph_1	Lymph_2	Lymph_3
LILRA1	14	4	42	18	13
ENSG00000238094	0	1	12	2	0
LILRB1	52	77	67	45	41
LILRB1-AS1	6	0	11	0	2
LILRB4	81	40	51	38	21
MIR8061	1	0	3	0	0
VN1R105P	0	0	2	0	0
ENSG00000237323	0	0	1	1	0
ENSG00000225370	10	0	10	0	6
LILRP1	7	2	23	5	4
ENSG00000228790	0	0	2	0	0
LILRP2	0	5	44	10	5
KIR3DL3	5	8	37	4	15
ENSG00000215765	0	0	3	9	0
KIR2DL3	1	0	38	5	7
KIR2DP1	1	3	34	17	9
KIR2DL1	6	2	58	14	13
KIR3DP1	0	0	0	0	0
KIR2DL4	1	4	37	15	7
KIR3DL1	3	16	44	28	14
KIR2DS4	1	0	34	10	8
KIR3DL2	8	3	57	8	4
RNU6-222P	0	0	1	0	0
FCAR	20	15	47	18	20
ENSG00000268734	0	0	0	0	0
NCR1	1	0	31	12	8
NLRP7	7	12	64	16	18
ENSG00000275012	0	0	1	0	2
NLRP2	25	13	110	23	25
ENSG00000243494	0	0	2	0	2
GP6-AS1	23	18	70	54	47
GP6	14	23	42	46	22
ENSG00000267149	4	14	14	13	18
RDH13	967	1049	326	797	677
EPS8L1	1335	1268	271	518	446
PPP1R12C	920	957	487	748	534
ENSG00000287170	15	2	59	13	3
ENSG00000267507	0	0	3	0	1
MIR7975	0	0	0	0	2
TNNT1	53	57	131	89	88
TNNI3	10	13	39	26	18
ENSG00000267110	0	0	0	0	0
DNAAF3	35	32	23	7	7
DNAAF3-AS1	0	3	20	8	3
ENSG00000239137	0	0	4	0	0
SYT5	7	11	57	28	15
PTPRH	761	925	562	959	820
ENSG00000286230	1	4	34	22	7
ENSG00000267649	1	7	17	5	4
TMEM86B	27	44	32	20	31
ENSG00000276570	113	106	62	106	80
PPP6R1	1586	1647	639	1002	770
MIR6804	0	2	0	0	0
MIR6802	0	0	0	0	0
MIR6803	0	0	1	0	0
HSPBP1	146	174	86	97	78
BRSK1	12	21	70	22	26
ENSG00000268729	3	3	4	0	2
TMEM150B	81	85	41	20	18
ENSG00000276831	0	2	1	0	0
KMT5C	124	141	77	93	50
COX6B2	75	38	32	31	21
ENSG00000267706	1	0	0	0	2
GARIN5B	3	1	21	1	3
IL11	2	6	28	3	6
TMEM190	20	10	6	2	1
ENSG00000269275	11	20	5	4	1
TMEM238	36	51	13	39	22
RPL28	2213	2461	2532	3399	2880
MIR6805	0	0	0	0	0
UBE2S	32	42	77	75	62
SHISA7	1	2	68	14	7
ISOC2	87	127	126	104	99
C19orf85	0	1	24	2	2
ENSG00000279063	0	2	1	2	0
ZNF628-DT	0	1	2	4	5
ZNF628	68	73	76	84	57
NAT14	82	47	44	17	12
SSC5D	16	71	84	50	47
SBK2	2	2	37	10	10
SBK3	18	7	28	9	6
ZNF579	132	120	80	120	103
FIZ1	167	127	111	124	79
ZNF524	98	134	78	143	99
ZNF865	323	265	202	307	223
ENSG00000276488	0	0	11	1	3
ZNF784	52	51	28	37	22
ZNF580	129	127	60	48	52
ZNF581	68	142	99	128	89
CCDC106	80	70	27	45	32
U2AF2	997	1206	617	1132	918
ENSG00000267523	0	2	25	4	1
ENSG00000267096	10	16	18	16	8
EPN1	1525	1999	745	1172	1042
ENSG00000267117	1	0	2	3	3
ENSG00000267689	0	0	0	0	0
ENSG00000268593	0	0	0	0	0
NLRP9	10	7	48	19	15
RN7SKP109	0	0	2	0	0
RFPL4A	3	0	24	11	3
RFPL4AL1	7	4	18	14	6
RFPL4AP1	0	10	24	4	7
NLRP11	0	11	55	15	15
NLRP4	13	0	59	15	20
NLRP13	10	7	36	16	17
NLRP8	1	6	62	18	6
NLRP5	5	10	79	36	22
LINC01864	0	1	20	2	3
ZNF787	338	337	208	295	215
Y_RNA	0	0	0	0	1
ENSG00000279959	0	0	2	0	0
ZNF444	355	342	172	199	132
ENSG00000279794	9	19	13	7	8
GALP	6	6	12	5	13
ZSCAN5B	1	4	13	12	5
ZSCAN5C	0	6	33	7	1
ENSG00000242411	1	5	5	2	0
ZSCAN5A	97	117	101	36	51
ZSCAN5DP	8	3	27	6	4
EDDM13	10	11	57	23	30
ENSG00000267298	3	15	10	2	7
ZSCAN5A-AS1	10	13	69	17	61
Y_RNA	0	0	0	0	0
VN2R17P	0	0	9	2	10
ENSG00000266907	1	1	8	0	6
ENSG00000267145	0	0	0	0	0
ENSG00000266932	0	1	17	7	4
ENSG00000267429	0	0	8	0	1
ENSG00000267606	0	0	5	2	7
ZNF542P	38	20	34	24	29
ZNF582	23	9	44	22	5
ENSG00000285996	1	1	18	3	10
SLC25A36P1	0	0	0	0	0
ENSG00000267192	0	0	5	1	0
ZNF582-DT	7	6	4	2	3
ZNF583	24	13	42	13	25
ZNF667	19	34	89	50	39
ZNF667-AS1	29	22	106	40	17
ENSG00000279405	0	2	10	3	3
ENSG00000276578	1	3	6	3	6
ZNF471	120	84	61	64	40
ENSG00000267224	0	0	5	8	1
ZFP28-DT	0	0	8	13	7
ZFP28	63	46	43	31	21
ZNF470-DT	9	3	25	10	7
ZNF470	58	58	97	51	61
SIGLEC31P	0	0	1	0	0
ZNF71	55	33	64	13	14
ZIM2-AS1	0	0	7	0	1
SMIM17	3	5	24	8	2
ZNF835	15	15	25	5	12
ENSG00000286125	19	18	188	57	74
OR5AH1P	0	0	1	0	0
ZIM2	0	4	6	1	6
ENSG00000268407	2	0	6	2	7
PEG3	30	60	100	30	37
MIMT1	0	0	10	14	0
ENSG00000274777	0	0	0	0	0
ENSG00000269786	0	0	6	0	1
RPL7AP69	0	0	5	0	1
ENSG00000274219	0	0	2	0	2
USP29	4	1	19	7	11
ZIM3	1	13	33	14	11
ENSG00000270293	0	0	4	0	2
ENSG00000270790	0	0	5	0	0
DUXA	1	3	15	13	17
ENSG00000268379	0	1	23	7	10
ZNF264	1289	1368	434	658	547
AURKC	14	14	41	27	23
ZNF805	367	516	216	328	290
ENSG00000268713	0	0	0	0	2
ZNF460-AS1	17	19	29	6	12
ZNF460	1365	1568	531	1066	945
ENSG00000279541	2	0	3	2	0
ENSG00000288899	104	128	33	70	55
ENSG00000268205	374	550	156	331	369
ENSG00000268723	0	0	0	0	0
ZNF543	230	263	67	159	114
ENSG00000268678	8	0	8	0	0
ZNF304	94	70	82	58	42
ZNF547	39	28	21	9	9
TRAPPC2B	12	31	16	8	16
ENSG00000268133	0	0	0	0	0
ZNF548	296	294	148	186	156
ENSG00000269533	3	1	1	1	0
ENSG00000268533	0	0	0	2	0
ZNF17	74	86	31	35	36
ZNF749	64	83	32	54	43
ENSG00000268163	0	0	0	2	3
ENSG00000276449	17	13	13	7	12
VN1R1	9	25	10	13	12
VN1R107P	0	0	0	0	0
ZNF772	153	136	40	63	46
ENSG00000268266	0	0	9	5	0
ZNF419	96	61	74	46	66
ENSG00000268107	0	0	0	0	2
ZNF773	41	19	58	34	17
ZNF549	81	62	106	37	23
ZNF550	164	163	92	126	108
ZNF416	16	51	24	8	10
ZIK1	20	18	52	18	5
ZNF530	25	14	42	20	12
ZNF134	127	133	96	78	79
ENSG00000268392	0	1	0	2	1
ZNF211	195	158	76	95	94
TPRG1LP1	1	0	6	1	0
ZSCAN4	5	11	47	9	4
ZNF551	114	141	48	62	51
ENSG00000269026	0	0	0	0	0
ZNF154	65	57	32	32	30
ZNF671	26	24	53	31	20
ZNF776	217	228	53	129	101
ZNF586	212	194	86	156	146
ZNF552	301	327	42	97	93
ENSG00000268750	0	1	0	1	0
ZNF587B	356	363	119	246	162
FKBP1AP1	0	0	3	0	0
ZNF814	70	85	103	95	70
ZNF587	1070	1218	315	662	571
ENSG00000269867	0	2	14	4	0
ENSG00000270804	94	88	26	53	34
ENSG00000269476	0	0	0	0	0
ZNF417	351	313	106	185	189
ZNF418	52	59	37	18	40
ZNF256	33	27	27	31	12
ENSG00000243234	2	0	3	0	1
C19orf18	12	2	4	5	6
ZNF606	136	100	92	39	34
ENSG00000176593	88	89	108	35	31
VN2R19P	0	1	17	1	4
ENSG00000286949	0	0	16	1	2
ZSCAN1	0	0	23	1	9
LETM1P2	0	3	21	6	7
HNRNPDLP4	0	0	1	3	0
ENSG00000288830	2	4	6	4	1
ZNF135	66	31	56	25	22
RN7SL526P	0	0	5	0	1
ZSCAN18	222	139	107	65	66
ZNF329	98	133	30	50	32
ENSG00000268293	0	0	8	1	0
ENSG00000286632	0	0	18	10	5
ENSG00000269236	0	0	7	0	5
ZNF274	510	509	374	503	400
RPS15AP36	1	0	4	0	5
ENSG00000268866	0	0	6	1	1
ZNF544	350	391	154	315	261
ENSG00000283515	3	9	6	2	2
ZNF8-DT	41	51	38	30	18
ENSG00000268201	34	11	18	19	11
ZNF8	275	267	124	139	164
ZNF8-ERVK3-1	45	17	26	26	17
ERVK3-1	75	125	61	56	49
ENSG00000283103	33	24	61	36	31
ENSG00000269794	0	1	9	4	7
ZSCAN22	129	134	85	56	51
MIR6806	0	3	0	0	0
A1BG	0	6	7	0	0
ENSG00000268230	4	7	3	8	3
A1BG-AS1	28	32	37	12	5
ENSG00000279611	5	4	13	1	2
ZNF497	58	66	16	19	19
ENSG00000268049	16	13	9	3	1
ZNF497-AS1	58	39	21	11	2
RNA5SP473	0	2	1	0	0
ZNF837	6	10	29	7	4
RPS5	1354	1512	1711	2398	2008
MIR4754	0	0	2	0	0
RNF225	1	5	25	0	2
LINC02560	0	0	4	1	3
ZNF584	100	80	50	51	45
ZNF584-DT	122	148	28	61	47
ENSG00000268543	6	24	8	1	14
ENSG00000268912	24	15	28	15	11
ZNF132	27	44	30	28	33
ZNF132-DT	16	30	51	30	33
ZNF324B	93	92	36	33	25
ZNF324	120	106	46	56	38
ZNF446	44	118	41	42	30
ENSG00000269106	0	4	8	2	0
SLC27A5	56	44	68	33	37
RNU6-1337P	0	0	0	0	0
RN7SL693P	0	0	1	2	6
ENSG00000273901	8	2	6	0	1
ZBTB45	106	123	55	63	40
RN7SL525P	0	1	3	0	3
TRIM28	877	1184	1031	1666	1379
MIR6807	0	0	0	0	0
CHMP2A	146	254	234	202	150
UBE2M	241	277	222	286	256
MZF1-AS1	67	54	69	29	20
MZF1	772	863	244	605	494
CENPBD2P	272	256	127	228	126
ENSG00000286104	2	1	3	1	1
ENSG00000269032	0	0	0	0	0
ENSG00000269600	0	0	3	0	0
DEFB125	0	1	12	1	1
DEFB126	0	0	3	6	0
DEFB127	0	0	0	0	0
DEFB128	0	0	0	0	0
DEFB129	0	0	20	4	0
DEFB132	0	0	11	2	12
ENSG00000272874	1	0	6	3	7
C20orf96	164	148	31	86	100
ZCCHC3	112	102	42	48	29
ENSG00000286158	3	1	1	0	0
NRSN2-AS1	100	74	71	61	51
SOX12	202	187	52	88	84
NRSN2	57	79	48	26	24
TRIB3	160	136	295	311	340
RBCK1	1328	1085	741	1167	991
TBC1D20	571	421	300	392	309
Y_RNA	0	0	7	0	4
CSNK2A1	754	733	565	729	559
TCF15	0	2	5	2	3
SRXN1	29	15	10	11	9
ENSG00000270299	0	0	1	0	1
SCRT2	0	0	14	0	3
SLC52A3	66	73	54	40	35
FAM110A	95	70	57	70	84
RPS10P5	0	0	4	0	2
ANGPT4	1	5	29	2	6
RSPO4	10	2	14	5	4
ENSG00000286787	5	14	46	9	15
PSMF1	413	330	151	200	162
ACTG1P3	35	16	5	21	14
TMEM74B	60	36	26	35	23
ENSG00000274269	0	0	5	5	0
C20orf202	3	3	14	1	24
RAD21L1	1	5	30	18	1
SNPH	59	49	39	14	18
SDCBP2	288	331	128	239	155
ENSG00000274322	13	47	25	27	23
ENSG00000280162	3	8	22	6	1
SDCBP2-AS1	29	26	19	19	10
ENSG00000229728	2	1	1	0	0
FKBP1A	628	837	136	262	207
MIR6869	0	0	0	0	0
NSFL1C	285	324	191	338	274
SIRPB2	30	52	38	25	10
ENSG00000242324	2	0	14	0	5
RNU6-917P	0	0	10	0	0
SIRPD	6	6	5	0	1
ENSG00000260861	0	0	1	0	0
SIRPB1	77	38	44	45	41
ENSG00000271523	0	0	0	0	0
SIRPG	5	12	25	5	6
SIRPG-AS1	0	2	27	11	2
SIRPB3P	3	0	16	0	5
RN7SL561P	0	0	0	0	0
ENSG00000236550	0	0	2	2	0
ENSG00000234282	6	0	13	1	0
ENSG00000286288	16	8	65	14	28
CKAP2LP1	1	1	18	0	3
ENSG00000232528	6	7	26	2	2
ENSG00000276649	41	40	19	20	28
SIRPA	919	702	264	603	435
PDYN-AS1	0	0	43	9	3
PDYN	20	1	40	16	6
RPL7P2	0	3	1	0	1
STK35	661	762	240	334	290
ENSG00000286108	1	0	16	14	3
ENSG00000287213	0	0	3	0	2
ENSG00000287561	0	0	0	0	0
ENSG00000226644	14	7	5	2	13
ENSG00000286022	0	0	4	0	0
TGM3	0	0	3	0	2
ENSG00000289955	0	0	4	0	0
TGM6	14	5	32	3	4
Y_RNA	1	0	0	0	0
SNRPB	79	117	41	93	60
ENSG00000256566	0	0	0	0	0
ZNF343	97	169	51	75	45
TMC2	15	7	47	26	10
NOP56	412	475	130	252	164
MIR1292	0	0	0	0	0
SNORD110	0	0	0	0	0
SNORA51	0	0	0	0	0
SNORD86	0	0	0	0	0
SNORD56	0	0	0	0	0
SNORD57	0	0	0	0	0
IDH3B	136	132	69	65	68
IDH3B-DT	0	0	16	0	0
EBF4	133	69	46	17	38
RPL19P1	2	0	3	1	5
CPXM1	7	30	34	6	4
ENSG00000241690	0	0	0	0	0
C20orf141	0	0	1	0	0
TMEM239	0	1	8	2	3
PCED1A	487	411	158	199	177
VPS16	159	187	69	89	84
PTPRA	354	345	112	193	150
GNRH2	1	2	4	14	2
MRPS26	70	80	27	60	64
OXT	0	0	7	1	0
AVP	0	1	3	0	1
RN7SL555P	0	0	1	1	0
UBOX5-AS1	2	0	6	16	6
UBOX5	75	61	52	23	30
FASTKD5	167	178	50	58	43
LZTS3	483	406	70	47	51
ENSG00000289183	8	9	8	7	2
DDRGK1	347	347	182	304	225
ENSG00000289494	1	7	20	6	2
ITPA	140	134	40	53	44
SLC4A11	117	134	42	31	40
ENSG00000277287	19	16	33	4	7
DNAAF9	548	452	167	191	168
RNU6-1019P	0	0	0	0	0
UBE2V1P1	11	9	6	8	7
U3	0	0	2	0	0
ENSG00000288577	3	0	18	3	0
ENSG00000225116	0	1	0	0	0
ATRN	409	384	205	282	237
SF3A3P1	2	3	14	9	1
GFRA4	0	1	9	1	1
ADAM33	106	182	34	33	17
SIGLEC1	703	272	67	58	39
HSPA12B	79	78	35	39	25
C20orf27	68	70	39	52	38
SPEF1	56	21	38	5	2
CENPB	329	305	59	107	117
CDC25B	523	504	109	122	155
LINC01730	6	0	9	2	5
ENSG00000274949	0	0	1	0	0
AP5S1	75	109	28	29	15
MAVS	2021	1970	295	742	538
PANK2-AS1	36	34	7	22	3
PANK2	284	297	110	196	163
MIR103A2	6	2	0	2	0
MIR103B2	0	0	0	2	0
ENSG00000275582	0	0	0	0	0
RNF24	445	489	209	351	230
FTLP3	82	45	16	19	27
RPL21P2	6	0	5	1	1
ENSG00000205300	2	0	14	1	3
SMOX	214	204	405	538	473
LINC01433	3	4	9	4	3
ADRA1D	3	15	36	1	4
ENSG00000236387	0	0	17	3	4
ENSG00000238282	0	0	3	0	0
RPL7AP12	0	0	2	0	0
RPS4XP2	5	12	14	7	4
PRNP	215	222	49	70	59
PRND	0	7	8	1	1
PRNT	1	2	17	3	3
IDI1P3	0	2	22	1	5
ENSG00000278595	0	0	3	0	1
RASSF2	144	191	200	130	129
SLC23A2	1104	1070	246	622	518
ENSG00000252096	0	0	1	2	0
ENSG00000234573	0	0	0	0	0
ENSG00000277087	3	1	0	0	2
ENSG00000276768	0	0	2	2	3
ENSG00000278816	0	2	0	0	0
ENSG00000277425	2	3	4	2	3
TMEM230	324	331	109	64	95
RNA5SP474	7	6	0	0	0
Y_RNA	0	0	0	0	0
PCNA	68	81	33	27	29
ENSG00000212517	0	0	0	0	0
CDS2	956	910	284	394	339
UBE2D3P1	0	1	2	0	0
PROKR2	5	1	39	10	3
ENSG00000266908	0	3	26	3	4
RNA5-8SP7	0	0	0	0	0
ENSG00000276688	0	0	0	0	0
LINC00658	4	0	46	10	17
ENSG00000230563	0	9	21	3	5
LINC00654	42	57	56	29	17
LINC01729	0	0	6	0	0
RPS18P1	0	0	0	0	0
ENSG00000235820	0	1	0	10	0
GPCPD1	1105	789	544	1052	962
EIF4EP1	2	0	1	0	0
SHLD1	11	12	22	7	4
RNU1-55P	2	1	4	0	0
CHGB	3	2	42	20	15
KANK1P1	0	0	6	1	1
TRMT6	64	87	60	82	61
MCM8	21	38	18	51	28
ENSG00000286235	0	0	0	0	0
Y_RNA	0	0	0	0	0
ENSG00000231961	1	0	0	3	0
MCM8-AS1	0	1	7	0	2
ENSG00000275632	2	2	2	2	0
RN7SL498P	0	0	1	4	0
CRLS1	72	102	26	38	45
LRRN4	149	39	31	8	6
ENSG00000278192	14	17	1	2	5
FERMT1	254	361	139	208	191
TARDBPP1	0	0	3	0	5
ENSG00000234241	6	5	12	7	6
ENSG00000271565	0	1	2	0	0
ENSG00000276915	0	0	3	1	3
CASC20	2	0	7	4	0
LINC01713	0	0	11	8	1
BMP2	151	225	574	711	584
ENSG00000232271	0	0	0	0	0
LINC01428	6	1	5	1	5
ENSG00000238102	0	0	19	0	4
LINC01751	1	0	6	1	3
LINC01706	7	0	8	0	5
MIR8062	0	0	3	2	0
RN7SL547P	0	0	1	0	0
ENSG00000215586	1	2	5	3	2
ENSG00000277315	0	0	3	0	0
HAO1	0	1	6	3	4
TMX4	151	163	45	39	73
TMX4-AS1	6	4	16	4	1
PLCB1	336	311	141	150	132
PHKBP1	0	0	3	0	4
PLCB1-IT1	3	26	17	1	7
RNU105B	0	3	2	0	0
ENSG00000228438	0	0	0	0	0
ENSG00000276385	0	1	7	0	0
Metazoa_SRP	0	0	2	0	0
PLCB4	199	404	166	231	208
LAMP5-AS1	0	3	7	1	1
LAMP5	0	7	30	2	2
PAK5	4	2	14	7	5
ENSG00000286740	0	0	6	0	1
ENSG00000232738	0	0	0	0	14
ENSG00000286470	2	0	8	6	3
PARAL1	0	0	2	5	0
ANKEF1	80	85	31	29	29
SNAP25-AS1	17	6	83	16	27
Metazoa_SRP	0	0	0	0	0
SNAP25	46	32	129	57	32
ENSG00000230506	0	3	13	2	4
ENSG00000232448	4	2	8	6	1
ENSG00000289505	0	0	5	4	3
ENSG00000286936	1	7	5	0	1
HIGD1AP15	0	0	6	0	0
RPL23AP6	0	1	6	1	0
SDAD1P2	1	3	6	3	3
MKKS	82	78	35	53	29
MKKS	0	0	0	0	0
MKKS	0	0	0	0	0
SLX4IP	253	218	59	67	75
ENSG00000235036	2	0	3	0	0
JAG1	722	1006	452	856	711
MIR6870	0	0	0	0	0
ENSG00000270792	4	2	9	3	2
LINC01752	4	3	4	2	2
ENSG00000234900	0	0	0	0	7
ENSG00000232900	0	0	44	19	8
FAT1P1	0	0	3	0	0
LINC02871	0	3	1	1	2
ENSG00000270777	0	1	0	1	0
ENSG00000230990	4	3	26	4	12
RPS11P1	2	0	2	7	0
ENSG00000282478	0	0	0	1	0
ENSG00000287754	0	0	21	12	13
ENSG00000271397	0	0	6	0	0
PGAM3P	0	0	4	0	0
ENSG00000261411	0	0	5	4	3
LINC00687	2	6	42	12	2
RN7SKP111	0	0	0	0	0
ENSG00000271298	0	0	0	0	0
BTBD3	374	265	216	421	356
BTBD3-AS1	0	8	15	1	2
ENSG00000235292	2	2	22	10	6
ENSG00000230437	0	0	3	0	1
PA2G4P2	0	0	1	4	0
LINC01722	0	11	28	9	20
ENSG00000269931	0	1	5	4	0
ENSG00000286087	1	0	7	0	3
LINC01723	1	0	28	10	7
SPTLC3	172	113	55	54	51
ENSG00000271426	0	0	2	0	0
ISM1	7	63	12	12	6
ISM1-AS1	0	3	11	3	2
ENSG00000225956	1	1	2	0	1
ENSG00000278153	0	2	2	0	0
TASP1	120	110	31	39	20
GAPDHP2	0	0	4	1	0
ESF1	247	223	91	135	89
NDUFAF5	102	73	46	60	32
SEL1L2	6	13	35	3	10
RNU6-278P	0	0	0	0	0
MACROD2	195	139	101	47	49
RPS3P1	0	1	2	2	0
AIMP1P1	8	19	4	3	8
RN7SL864P	0	0	0	3	1
FLRT3	251	117	25	62	24
RNU6-228P	0	0	0	0	0
ENSG00000287062	3	5	12	4	9
RNF11P2	0	0	5	0	0
MACROD2-IT1	10	0	12	1	6
RPS10P2	3	10	13	5	5
ENSG00000289572	3	0	1	1	0
MACROD2-AS1	0	0	4	0	1
ENSG00000237832	0	0	4	0	1
RNU6-1159P	0	0	0	0	0
RNU6-115P	0	0	0	0	0
RNA5SP475	0	0	0	0	0
ENSG00000225181	0	0	1	0	6
ENSAP1	0	0	8	1	0
ENSG00000286546	16	3	11	31	17
ENSG00000287410	4	7	13	10	9
PPIAP17	0	1	3	0	0
KIF16B	630	432	134	259	198
ENSG00000273998	6	0	8	2	0
ENSG00000275728	0	9	9	2	0
RPLP0P1	0	0	9	1	0
Y_RNA	9	8	12	9	5
RPL7AP13	0	0	2	0	0
ENSG00000228809	6	0	13	4	0
SNRPB2	20	39	52	59	35
OTOR	1	7	22	6	5
ENSG00000236985	0	1	13	3	4
U3	0	0	10	2	0
RNU6-27P	0	0	0	0	0
ENSG00000220540	0	0	4	2	0
RNU1-131P	0	2	1	0	5
ENSG00000286571	0	0	8	8	1
ENSG00000287241	0	0	12	7	2
PCSK2	4	1	30	6	1
DYNLT3P1	3	0	0	0	0
BFSP1	13	23	39	23	11
RPS27AP2	0	0	3	0	0
ENSG00000277373	0	0	1	0	1
DSTN	753	741	112	183	145
RN7SKP69	0	0	2	0	2
ENSG00000230495	0	0	2	1	1
RRBP1	3320	3775	852	1903	1556
BANF2	0	0	13	1	5
ENSG00000233625	1	0	12	0	1
RNU6-192P	0	2	0	0	0
SNX5	692	626	143	267	220
OVOL2	121	136	22	45	35
SNORD17	3411	2183	928	1780	1243
MGME1	86	58	17	17	19
PTMAP3	0	1	3	4	0
ENSG00000229262	0	0	2	0	1
RPL15P1	0	0	0	0	0
RNU7-137P	0	0	0	0	0
Y_RNA	0	1	0	0	0
KAT14	160	115	52	63	35
PET117	0	1	2	1	2
GGCTP2	0	2	2	1	0
RN7SL14P	0	0	3	1	0
RNU2-56P	0	1	0	0	0
ENSG00000287954	0	0	2	0	1
ZNF133	141	92	52	61	53
ENSG00000230010	12	6	28	11	7
RN7SKP74	0	0	0	4	0
ZNF133-AS1	0	0	0	0	0
LINC00851	0	0	6	0	0
DZANK1	137	105	81	56	35
GCNT1P1	0	3	9	3	3
RNA5SP476	0	0	6	0	0
POLR3F	50	44	48	28	50
MIR3192	0	3	0	1	3
RPL21P3	0	0	0	0	1
RBBP9	40	35	20	20	18
RPS19P1	5	8	8	15	8
SEC23B	412	317	222	263	183
SMIM26	5	7	11	4	3
ENSG00000284776	0	0	0	0	0
DTD1	46	44	26	32	19
RN7SL638P	0	0	3	0	1
RNU6ATAC34P	0	0	0	0	0
DUXAP7	0	0	13	1	5
DTD1-AS1	19	1	9	2	0
EEF1A1P34	0	0	3	1	0
LINC00652	1	2	19	12	10
LINC00653	6	12	9	10	5
SCP2D1-AS1	3	5	11	2	0
SCP2D1	0	2	5	2	0
ENSG00000274863	3	5	6	0	1
ENSG00000287430	5	10	21	4	1
SLC24A3	65	86	36	26	22
ENSG00000235996	2	0	2	0	0
SLC24A3-AS1	11	0	25	14	11
ENSG00000232675	2	0	20	1	5
ENSG00000268628	19	12	11	7	9
RIN2	545	699	136	217	153
RPL12P12	5	0	8	2	3
NAA20	98	89	47	36	61
CRNKL1	183	240	71	96	65
CFAP61	90	35	87	31	40
ENSG00000241054	0	0	1	0	0
ENSG00000225417	0	0	4	1	1
RPL17P1	0	3	4	2	0
CFAP61-AS1	0	0	3	0	1
RN7SL690P	0	0	12	0	0
ENSG00000280229	9	2	14	0	4
INSM1	0	0	3	0	0
RALGAPA2	2805	2932	528	1182	910
EIF4E2P1	0	0	0	1	0
LLPHP1	0	0	1	0	1
RN7SL607P	0	0	1	0	4
MRPS11P1	0	0	1	0	2
ENSG00000234104	0	0	5	0	2
LINC00237	0	6	12	6	11
ENSG00000283405	0	0	19	3	1
RPL24P2	0	2	6	3	2
KIZ	171	268	130	215	134
RNA5SP477	0	0	0	0	0
ENSG00000228604	1	2	8	1	3
KIZ-AS1	0	1	18	1	9
RPS15AP1	1	2	2	3	0
ZNF877P	1	0	3	1	0
ENSG00000275457	5	8	3	3	13
XRN2	396	416	165	285	251
NKX2-4	0	0	2	4	0
ENSG00000225280	0	0	0	0	0
RN7SKP140	2	0	5	0	0
ENSG00000226405	0	0	2	2	0
ENSG00000278041	4	0	15	1	0
GSTM3P1	0	0	5	1	0
NKX2-2	0	0	4	2	0
NKX2-2-AS1	0	0	8	1	1
ENSG00000289590	0	1	1	3	0
ENSG00000289431	10	0	2	5	2
ENSG00000233492	0	2	10	6	1
LINC01727	8	1	33	22	11
LINC01726	3	1	16	4	2
ENSG00000278410	0	0	0	4	0
PAX1	0	3	37	4	9
SLC25A6P1	1	0	6	2	1
RPL41P1	1	3	2	1	6
ENSG00000238034	0	0	11	1	0
LINC01432	0	0	7	0	1
ENSG00000234862	0	0	1	0	0
LINC01427	3	1	29	10	9
ENSG00000225170	0	1	2	0	3
ENSG00000270838	0	0	3	0	0
ENSG00000204684	9	5	45	9	6
ENSG00000288974	0	0	9	1	4
LINC00261	33	24	47	17	24
FOXA2	79	48	13	6	0
LNCNEF	0	0	2	0	3
LINC01747	5	2	19	6	5
ENSG00000283072	1	1	19	9	5
KRT18P3	0	0	4	6	0
CYB5AP4	0	0	5	0	0
ENSG00000228935	0	1	10	1	0
ENSG00000230492	2	10	30	12	3
ENSG00000234646	3	0	1	0	1
SSTR4	0	7	12	2	0
THBD	386	290	155	190	171
ENSG00000279447	14	8	3	2	1
CD93	606	781	182	287	229
LINC00656	4	0	25	8	18
ENSG00000279164	0	0	14	20	7
RNA5SP478	0	0	1	0	0
ENSG00000230387	16	17	67	11	11
ENSG00000277901	0	0	9	1	0
NXT1-AS1	0	2	2	0	4
NXT1	12	11	40	15	24
LINC01431	0	4	11	11	0
GZF1	118	92	116	72	59
NAPB	188	147	56	108	65
RNA5SP479	0	0	0	0	0
CSTL1	5	1	14	2	6
CST11	1	0	3	5	7
ENSG00000273838	0	3	25	5	9
Y_RNA	1	0	1	1	2
CST12P	0	0	1	1	2
ENSG00000260202	0	1	12	3	0
ENSG00000276638	0	0	10	2	2
CST8	0	0	9	0	0
CST13P	0	0	4	1	5
CST9LP1	0	1	6	0	0
CST9L	0	1	12	0	0
CST9LP2	0	0	1	1	0
CST9	0	0	16	6	3
CST3	640	663	175	315	271
ENSG00000270001	4	4	11	6	7
ENSG00000225056	0	0	1	0	0
ENSG00000286117	2	3	30	20	16
CST4	4	5	10	2	0
CST2P1	0	0	2	0	0
ENSG00000286270	6	4	20	5	10
CST1	48	141	9	4	3
CSTP2	0	0	6	0	0
ENSG00000230908	7	0	20	1	3
CST2	0	1	11	3	0
CST5	0	1	5	0	0
CSTP1	0	6	10	4	3
ENSG00000236168	0	0	3	0	0
GGTLC1	10	3	7	3	5
POM121L3P	0	2	5	0	2
LINC01721	4	1	49	19	7
ENSG00000236151	0	1	3	5	1
RNU1-23P	0	0	7	0	0
ENSG00000232200	4	2	3	9	0
GAPDHP53	10	1	11	4	0
SYNDIG1	6	4	21	11	2
ENSG00000228539	0	1	3	0	3
ENSG00000231015	0	0	7	5	5
LINC02967	23	18	0	4	1
CST7	13	10	13	5	13
APMAP	256	289	85	164	96
RNU6-1257P	0	0	0	0	0
ENSG00000286444	2	8	6	0	3
ACSS1	526	393	99	48	38
